case:concept:name,case_name_first,case_name_unique_count,event_count,case_id_equals_case_name
2000013647_00003,vendor_0029,1,12,False
2000013648_00001,vendor_0028,1,12,False
2000013649_00001,vendor_0041,1,13,False
2000013650_00001,vendor_0000,1,12,False
2000013650_00002,vendor_0000,1,12,False
2000013651_00001,vendor_0092,1,12,False
2000013652_00001,vendor_1218,1,21,False
2000013653_00001,vendor_0876,1,12,False
2000013654_00001,vendor_0029,1,12,False
2000013655_00001,vendor_0046,1,18,False
2000013656_00001,vendor_0046,1,18,False
2000013657_00001,vendor_1219,1,23,False
2000013658_00001,vendor_1175,1,15,False
2000013659_00001,vendor_0049,1,13,False
2000013660_00001,vendor_1172,1,13,False
2000013661_00001,vendor_0003,1,12,False
2000013662_00001,vendor_0004,1,12,False
2000013663_00001,vendor_1206,1,13,False
2000013664_00001,vendor_1220,1,10,False
2000013665_00001,vendor_0081,1,12,False
2000013666_00001,vendor_0081,1,12,False
2000013667_00001,vendor_1180,1,21,False
2000013668_00001,vendor_0029,1,12,False
2000013668_00002,vendor_0029,1,12,False
2000013669_00001,vendor_1221,1,27,False
2000013670_00001,vendor_0048,1,13,False
2000013671_00001,vendor_0031,1,13,False
2000013672_00001,vendor_0029,1,12,False
2000013673_00001,vendor_1218,1,26,False
2000013674_00001,vendor_0000,1,12,False
2000013674_00002,vendor_0000,1,12,False
2000013675_00001,vendor_1222,1,21,False
2000013676_00001,vendor_1223,1,13,False
2000013677_00001,vendor_0066,1,38,False
2000013678_00001,vendor_0003,1,12,False
2000013678_00002,vendor_0003,1,12,False
2000033448_00001,vendor_0021,1,15,False
2000033449_00001,vendor_0101,1,15,False
2000033450_00001,vendor_0102,1,13,False
2000033451_00001,vendor_1420,1,17,False
2000033452_00001,vendor_1183,1,14,False
2000033453_00001,vendor_0029,1,12,False
2000033454_00001,vendor_1177,1,12,False
2000033454_00002,vendor_1177,1,10,False
2000033455_00001,vendor_0027,1,12,False
2000033456_00001,vendor_0003,1,13,False
2000033456_00002,vendor_0003,1,13,False
2000033456_00003,vendor_0003,1,13,False
2000033456_00004,vendor_0003,1,13,False
2000033457_00001,vendor_0028,1,12,False
2000033457_00002,vendor_0028,1,12,False
2000033458_00001,vendor_0027,1,12,False
2000033458_00002,vendor_0027,1,12,False
2000033458_00003,vendor_0027,1,12,False
2000033459_00001,vendor_0080,1,13,False
2000033460_00001,vendor_1421,1,13,False
2000033461_00001,vendor_1422,1,49,False
2000033462_00001,vendor_0017,1,28,False
2000033463_00001,vendor_0007,1,19,False
2000033464_00001,vendor_0088,1,14,False
2000033464_00002,vendor_0088,1,15,False
2000033465_00001,vendor_0023,1,31,False
2000033466_00001,vendor_0089,1,18,False
2000033467_00001,vendor_1423,1,21,False
2000033468_00001,vendor_0003,1,12,False
2000033468_00002,vendor_0003,1,12,False
2000033468_00003,vendor_0003,1,12,False
2000033468_00004,vendor_0003,1,12,False
2000033469_00001,vendor_1424,1,15,False
2000033470_00001,vendor_1191,1,15,False
2000033471_00001,vendor_0000,1,12,False
2000033472_00001,vendor_0003,1,12,False
2000033473_00001,vendor_1425,1,12,False
2000033474_00001,vendor_0068,1,13,False
2000033475_00001,vendor_1426,1,22,False
2000033476_00001,vendor_0084,1,13,False
2000033477_00001,vendor_1427,1,13,False
2000033477_00002,vendor_1427,1,13,False
2000033478_00001,vendor_0000,1,12,False
2000033479_00001,vendor_0000,1,12,False
2000033479_00002,vendor_0000,1,12,False
2000033480_00001,vendor_0080,1,13,False
2000033481_00001,vendor_0027,1,12,False
2000033482_00001,vendor_1428,1,14,False
2000033483_00001,vendor_0027,1,12,False
2000033484_00001,vendor_0003,1,12,False
2000033484_00002,vendor_0003,1,12,False
2000033484_00003,vendor_0003,1,12,False
2000033484_00004,vendor_0003,1,12,False
2000033484_00005,vendor_0003,1,12,False
2000033485_00001,vendor_1429,1,19,False
2000033486_00001,vendor_0003,1,15,False
2000033487_00001,vendor_0000,1,12,False
2000033487_00002,vendor_0000,1,12,False
2000033488_00001,vendor_0027,1,12,False
2000033488_00002,vendor_0027,1,12,False
2000033489_00001,vendor_0231,1,12,False
2000033489_00002,vendor_0231,1,12,False
2000033490_00001,vendor_1188,1,12,False
2000033490_00002,vendor_1188,1,12,False
2000033491_00001,vendor_0000,1,12,False
2000033492_00001,vendor_0083,1,12,False
2000033493_00001,vendor_0000,1,12,False
2000033493_00002,vendor_0000,1,12,False
2000033494_00001,vendor_0048,1,12,False
2000033494_00002,vendor_0048,1,12,False
2000033494_00003,vendor_0048,1,12,False
2000033495_00001,vendor_1184,1,13,False
2000033495_00002,vendor_1184,1,13,False
2000033495_00003,vendor_1184,1,13,False
2000033495_00004,vendor_1184,1,13,False
2000033495_00005,vendor_1184,1,13,False
2000033495_00006,vendor_1184,1,13,False
2000033496_00001,vendor_0088,1,20,False
2000033497_00001,vendor_0011,1,12,False
2000033497_00002,vendor_0011,1,12,False
2000033497_00003,vendor_0011,1,12,False
2000033498_00001,vendor_0029,1,12,False
2000033498_00002,vendor_0029,1,12,False
2000033499_00001,vendor_0000,1,12,False
2000033499_00002,vendor_0000,1,12,False
2000033500_00001,vendor_0003,1,12,False
2000033500_00002,vendor_0003,1,12,False
2000033500_00003,vendor_0003,1,12,False
2000033500_00004,vendor_0003,1,12,False
2000033500_00005,vendor_0003,1,12,False
2000033501_00001,vendor_0028,1,12,False
2000033501_00002,vendor_0028,1,12,False
2000033501_00003,vendor_0028,1,12,False
2000033501_00004,vendor_0028,1,12,False
2000033502_00001,vendor_1430,1,13,False
2000033503_00001,vendor_0058,1,13,False
2000033504_00001,vendor_0027,1,12,False
2000033505_00001,vendor_0000,1,12,False
2000033505_00002,vendor_0000,1,12,False
2000033505_00003,vendor_0000,1,12,False
2000033506_00001,vendor_0003,1,12,False
2000033506_00002,vendor_0003,1,12,False
2000033506_00003,vendor_0003,1,12,False
2000033506_00004,vendor_0003,1,12,False
2000033507_00001,vendor_0028,1,21,False
2000033507_00002,vendor_0028,1,9,False
2000033508_00001,vendor_1431,1,13,False
2000033509_00001,vendor_0093,1,9,False
2000033510_00001,vendor_0048,1,12,False
2000033511_00001,vendor_0021,1,26,False
2000033512_00001,vendor_0089,1,9,False
2000033513_00001,vendor_1168,1,35,False
2000033514_00001,vendor_0058,1,13,False
2000033515_00001,vendor_0017,1,29,False
2000033516_00001,vendor_0058,1,13,False
2000033517_00001,vendor_1432,1,13,False
2000033518_00001,vendor_1184,1,12,False
2000033519_00001,vendor_0098,1,13,False
2000033520_00001,vendor_0021,1,13,False
2000033521_00001,vendor_0027,1,12,False
2000033521_00002,vendor_0027,1,12,False
2000033522_00001,vendor_0027,1,12,False
2000033523_00001,vendor_0011,1,13,False
2000033524_00001,vendor_1433,1,12,False
2000033525_00001,vendor_0029,1,12,False
2000033525_00002,vendor_0029,1,12,False
2000033526_00001,vendor_0048,1,12,False
2000033526_00002,vendor_0048,1,12,False
2000033527_00001,vendor_0050,1,9,False
2000033528_00001,vendor_0074,1,20,False
2000033529_00001,vendor_0623,1,12,False
2000033530_00001,vendor_1199,1,65,False
2000033531_00001,vendor_0000,1,12,False
2000033531_00002,vendor_0000,1,12,False
2000033532_00001,vendor_0027,1,14,False
2000033532_00002,vendor_0027,1,12,False
2000033533_00001,vendor_0058,1,13,False
2000033534_00001,vendor_1196,1,22,False
2000033535_00001,vendor_1196,1,14,False
2000033536_00001,vendor_0876,1,12,False
2000033537_00001,vendor_0028,1,12,False
2000033538_00001,vendor_0048,1,12,False
2000033539_00001,vendor_0027,1,12,False
2000033539_00002,vendor_0027,1,12,False
2000033540_00001,vendor_0058,1,19,False
2000033541_00001,vendor_1169,1,13,False
2000033542_00001,vendor_0011,1,12,False
2000033543_00001,vendor_1188,1,12,False
2000033544_00001,vendor_0024,1,8,False
2000033545_00001,vendor_0003,1,12,False
2000033545_00002,vendor_0003,1,12,False
2000033545_00003,vendor_0003,1,12,False
2000033545_00004,vendor_0003,1,12,False
2000033545_00005,vendor_0003,1,12,False
2000033545_00006,vendor_0003,1,12,False
2000033545_00007,vendor_0003,1,12,False
2000033546_00001,vendor_0876,1,12,False
2000033546_00002,vendor_0876,1,12,False
2000033546_00003,vendor_0876,1,9,False
2000033546_00004,vendor_0876,1,12,False
2000033546_00005,vendor_0876,1,12,False
2000033546_00006,vendor_0876,1,12,False
2000033546_00007,vendor_0876,1,12,False
2000033547_00001,vendor_0000,1,12,False
2000033547_00002,vendor_0000,1,12,False
2000033548_00001,vendor_0058,1,13,False
2000033549_00001,vendor_0021,1,13,False
2000033550_00001,vendor_0000,1,12,False
2000033550_00002,vendor_0000,1,12,False
2000033551_00001,vendor_0027,1,12,False
2000033552_00001,vendor_0000,1,25,False
2000033553_00001,vendor_0092,1,12,False
2000033554_00001,vendor_1159,1,12,False
2000033555_00001,vendor_0101,1,13,False
2000033556_00001,vendor_0017,1,8,False
2000033557_00001,vendor_0083,1,12,False
2000033558_00001,vendor_0003,1,12,False
2000033558_00002,vendor_0003,1,12,False
2000033559_00001,vendor_0027,1,12,False
2000033560_00001,vendor_0029,1,12,False
2000033560_00002,vendor_0029,1,12,False
2000033560_00003,vendor_0029,1,12,False
2000033561_00001,vendor_0037,1,12,False
2000033562_00001,vendor_0026,1,27,False
2000033563_00001,vendor_0026,1,13,False
2000033564_00001,vendor_0029,1,12,False
2000033565_00001,vendor_0000,1,13,False
2000033565_00002,vendor_0000,1,13,False
2000033565_00003,vendor_0000,1,13,False
2000033565_00004,vendor_0000,1,13,False
2000033566_00001,vendor_0000,1,12,False
2000033567_00001,vendor_0096,1,13,False
2000033568_00001,vendor_0021,1,13,False
2000033569_00001,vendor_0085,1,12,False
2000033570_00001,vendor_1167,1,12,False
2000033571_00001,vendor_0083,1,12,False
2000033572_00001,vendor_0085,1,12,False
2000033573_00001,vendor_0048,1,12,False
2000033574_00001,vendor_1434,1,13,False
2000033575_00001,vendor_1435,1,13,False
2000033576_00001,vendor_0876,1,12,False
2000033577_00001,vendor_1436,1,21,False
2000033578_00001,vendor_0003,1,12,False
2000033578_00002,vendor_0003,1,12,False
2000033578_00003,vendor_0003,1,12,False
2000033579_00001,vendor_0021,1,21,False
2000033580_00001,vendor_0026,1,13,False
2000033581_00001,vendor_0026,1,13,False
2000033582_00001,vendor_0021,1,13,False
2000033583_00001,vendor_1213,1,14,False
2000033584_00001,vendor_1437,1,13,False
2000033585_00001,vendor_0058,1,13,False
2000033586_00001,vendor_1438,1,13,False
2000033587_00001,vendor_1439,1,18,False
2000033588_00001,vendor_1440,1,13,False
2000033589_00001,vendor_1441,1,13,False
2000033590_00001,vendor_0011,1,12,False
2000033590_00002,vendor_0011,1,12,False
2000033591_00001,vendor_0026,1,13,False
2000033592_00001,vendor_0027,1,12,False
2000033592_00002,vendor_0027,1,12,False
2000033593_00001,vendor_0000,1,12,False
2000033593_00002,vendor_0000,1,12,False
2000033593_00003,vendor_0000,1,12,False
2000033594_00001,vendor_0000,1,12,False
2000033595_00001,vendor_1442,1,12,False
2000033596_00001,vendor_0000,1,12,False
2000033597_00001,vendor_0027,1,12,False
2000033597_00002,vendor_0027,1,12,False
2000033598_00001,vendor_1443,1,13,False
2000033599_00001,vendor_0029,1,12,False
2000033600_00001,vendor_0099,1,13,False
2000033601_00001,vendor_0027,1,12,False
2000033602_00001,vendor_1429,1,13,False
2000033603_00001,vendor_0077,1,12,False
2000033603_00002,vendor_0077,1,12,False
2000033603_00003,vendor_0077,1,12,False
2000033604_00001,vendor_0027,1,12,False
2000033605_00001,vendor_0003,1,13,False
2000033605_00002,vendor_0003,1,13,False
2000033605_00003,vendor_0003,1,13,False
2000033605_00004,vendor_0003,1,13,False
2000033605_00005,vendor_0003,1,13,False
2000033605_00006,vendor_0003,1,13,False
2000033605_00007,vendor_0003,1,13,False
2000033605_00008,vendor_0003,1,13,False
2000033605_00009,vendor_0003,1,13,False
2000033605_00010,vendor_0003,1,13,False
2000033605_00011,vendor_0003,1,13,False
2000033606_00001,vendor_0021,1,13,False
2000033607_00001,vendor_1444,1,13,False
2000033608_00001,vendor_1175,1,13,False
2000033609_00001,vendor_0027,1,12,False
2000033609_00002,vendor_0027,1,12,False
2000033610_00001,vendor_0000,1,12,False
2000033611_00001,vendor_0003,1,12,False
2000033611_00002,vendor_0003,1,12,False
2000033612_00001,vendor_1160,1,12,False
2000033612_00002,vendor_1160,1,12,False
2000033612_00003,vendor_1160,1,12,False
2000033613_00001,vendor_0048,1,12,False
2000033614_00001,vendor_0048,1,12,False
2000033615_00001,vendor_1262,1,13,False
2000033616_00001,vendor_1421,1,12,False
2000033617_00001,vendor_0003,1,12,False
2000033617_00002,vendor_0003,1,12,False
2000033617_00003,vendor_0003,1,12,False
2000033617_00004,vendor_0003,1,12,False
2000033617_00005,vendor_0003,1,12,False
2000033617_00006,vendor_0003,1,12,False
2000033618_00001,vendor_0028,1,12,False
2000033619_00001,vendor_0026,1,24,False
2000033620_00001,vendor_0007,1,37,False
2000033621_00001,vendor_0011,1,12,False
2000033622_00001,vendor_0096,1,13,False
2000033623_00001,vendor_0048,1,12,False
2000033624_00001,vendor_0029,1,12,False
2000033625_00001,vendor_0048,1,12,False
2000033626_00001,vendor_1197,1,13,False
2000033627_00001,vendor_0021,1,13,False
2000033628_00001,vendor_1429,1,13,False
2000033629_00001,vendor_0021,1,13,False
2000033630_00001,vendor_0000,1,12,False
2000033631_00001,vendor_1182,1,13,False
2000033632_00001,vendor_0087,1,12,False
2000033633_00001,vendor_0029,1,12,False
2000033634_00001,vendor_0043,1,13,False
2000033635_00001,vendor_0043,1,21,False
2000052669_00001,vendor_0092,1,12,False
2000052670_00001,vendor_1304,1,9,False
2000052671_00001,vendor_0021,1,13,False
2000052672_00001,vendor_0058,1,13,False
2000052673_00001,vendor_0003,1,12,False
2000052674_00001,vendor_1498,1,12,False
2000052675_00001,vendor_0511,1,12,False
2000052676_00001,vendor_0003,1,12,False
2000052676_00002,vendor_0003,1,12,False
2000052676_00003,vendor_0003,1,12,False
2000052676_00004,vendor_0003,1,12,False
2000052676_00005,vendor_0003,1,12,False
2000052676_00006,vendor_0003,1,12,False
2000052676_00007,vendor_0003,1,12,False
2000052676_00008,vendor_0003,1,12,False
2000052677_00001,vendor_0056,1,12,False
2000052678_00001,vendor_0030,1,15,False
2000052678_00002,vendor_0030,1,15,False
2000052678_00003,vendor_0030,1,15,False
2000052679_00001,vendor_0030,1,13,False
2000052679_00002,vendor_0030,1,9,False
2000052680_00001,vendor_1499,1,8,False
2000052681_00001,vendor_0088,1,12,False
2000052682_00001,vendor_0003,1,12,False
2000052683_00001,vendor_1444,1,10,False
2000052684_00001,vendor_0000,1,12,False
2000052685_00001,vendor_1428,1,15,False
2000052686_00001,vendor_0048,1,12,False
2000052687_00001,vendor_0027,1,12,False
2000052688_00001,vendor_0000,1,12,False
2000052688_00002,vendor_0000,1,12,False
2000052689_00001,vendor_1175,1,13,False
2000052690_00001,vendor_1191,1,15,False
2000052691_00001,vendor_0048,1,12,False
2000052692_00001,vendor_0028,1,12,False
2000052693_00001,vendor_0048,1,12,False
2000052693_00002,vendor_0048,1,12,False
2000052694_00001,vendor_1175,1,13,False
2000052695_00001,vendor_1191,1,15,False
2000052696_00001,vendor_1183,1,20,False
2000052697_00001,vendor_0024,1,12,False
2000052698_00001,vendor_0098,1,13,False
2000052699_00001,vendor_0021,1,13,False
2000052700_00001,vendor_1500,1,12,False
2000052701_00001,vendor_0011,1,12,False
2000052702_00001,vendor_1364,1,12,False
2000052703_00001,vendor_0092,1,12,False
2000052704_00001,vendor_0000,1,12,False
2000052704_00002,vendor_0000,1,12,False
2000052705_00001,vendor_0003,1,12,False
2000052705_00002,vendor_0003,1,12,False
2000052706_00001,vendor_1501,1,8,False
2000052707_00001,vendor_0075,1,12,False
2000052707_00002,vendor_0075,1,13,False
2000052708_00001,vendor_0080,1,13,False
2000052709_00001,vendor_1502,1,13,False
2000052710_00001,vendor_0367,1,10,False
2000052711_00001,vendor_1184,1,13,False
2000052712_00001,vendor_1503,1,12,False
2000052712_00002,vendor_1503,1,12,False
2000052713_00001,vendor_0000,1,12,False
2000052714_00001,vendor_1504,1,21,False
2000052715_00001,vendor_1505,1,15,False
2000052716_00001,vendor_1222,1,13,False
2000052717_00001,vendor_0060,1,12,False
2000052718_00001,vendor_0000,1,12,False
2000052718_00002,vendor_0000,1,12,False
2000052719_00001,vendor_0072,1,12,False
2000052720_00001,vendor_1506,1,13,False
2000052721_00001,vendor_0003,1,12,False
2000052721_00002,vendor_0003,1,12,False
2000052721_00003,vendor_0003,1,12,False
2000052721_00004,vendor_0003,1,12,False
2000052721_00005,vendor_0003,1,12,False
2000052721_00006,vendor_0003,1,12,False
2000052721_00007,vendor_0003,1,12,False
2000052721_00008,vendor_0003,1,12,False
2000052721_00009,vendor_0003,1,12,False
2000052721_00010,vendor_0003,1,12,False
2000052722_00001,vendor_1175,1,21,False
2000052723_00001,vendor_1175,1,23,False
2000052724_00001,vendor_0082,1,27,False
2000052725_00001,vendor_0080,1,13,False
2000052726_00001,vendor_1161,1,32,False
2000052727_00001,vendor_0029,1,12,False
2000052727_00002,vendor_0029,1,12,False
2000052728_00001,vendor_0000,1,12,False
2000052729_00001,vendor_1507,1,13,False
2000052730_00001,vendor_0011,1,12,False
2000052730_00002,vendor_0011,1,12,False
2000052730_00003,vendor_0011,1,12,False
2000052731_00001,vendor_0003,1,12,False
2000052731_00002,vendor_0003,1,12,False
2000052731_00003,vendor_0003,1,12,False
2000052731_00004,vendor_0003,1,12,False
2000052731_00005,vendor_0003,1,12,False
2000052731_00006,vendor_0003,1,12,False
2000052731_00007,vendor_0003,1,12,False
2000052732_00001,vendor_0027,1,12,False
2000052732_00002,vendor_0027,1,12,False
2000052732_00003,vendor_0027,1,12,False
2000052733_00001,vendor_0048,1,8,False
2000052734_00001,vendor_0011,1,12,False
2000052735_00001,vendor_1508,1,23,False
2000052736_00001,vendor_0011,1,9,False
2000052737_00001,vendor_0026,1,15,False
2000052738_00001,vendor_0000,1,12,False
2000052738_00002,vendor_0000,1,12,False
2000052739_00001,vendor_1509,1,13,False
2000052740_00001,vendor_0027,1,13,False
2000052740_00002,vendor_0027,1,13,False
2000052741_00001,vendor_0027,1,16,False
2000052741_00002,vendor_0027,1,12,False
2000052742_00001,vendor_1430,1,8,False
2000052743_00001,vendor_0030,1,13,False
2000052744_00001,vendor_1510,1,13,False
2000052745_00001,vendor_0876,1,11,False
2000052745_00002,vendor_0876,1,11,False
2000052745_00003,vendor_0876,1,11,False
2000052745_00004,vendor_0876,1,11,False
2000052745_00005,vendor_0876,1,11,False
2000052745_00006,vendor_0876,1,11,False
2000052745_00007,vendor_0876,1,11,False
2000052746_00001,vendor_0000,1,12,False
2000052747_00001,vendor_1511,1,13,False
2000052748_00001,vendor_0021,1,18,False
2000052749_00001,vendor_0000,1,12,False
2000052750_00001,vendor_0058,1,12,False
2000052751_00001,vendor_0000,1,12,False
2000052751_00002,vendor_0000,1,12,False
2000052751_00003,vendor_0000,1,12,False
2000052751_00004,vendor_0000,1,12,False
2000052751_00005,vendor_0000,1,12,False
2000052752_00001,vendor_0070,1,9,False
2000052753_00001,vendor_0070,1,9,False
2000052754_00001,vendor_0049,1,13,False
2000052755_00001,vendor_1429,1,21,False
